RMSE,MSRE,CE,R2
0.07791886600782921,0.2756915941253412,0.11865690384056804,-0.08235233019494625
0.07693700475084046,0.25510227959568743,0.1618177891782217,-0.05524659396072917
0.07680741681822158,0.2537509777705002,0.20413019284016412,-0.05169480348817124
0.07670226813542749,0.25299462205031537,0.2409881826245459,-0.048817252507298736
0.07659686883164625,0.25225417358511365,0.2722713086038953,-0.045936799053642785
0.07649020156438999,0.2515093751515506,0.2985641990763231,-0.043025726091027394
0.07638202685005366,0.2507583381011958,0.3206178947301243,-0.04007765628362048
0.07627213010496274,0.24999978514975374,0.3391594843226351,-0.03708692857412288
0.07616029651044082,0.249232464177814,0.3548235075483238,-0.034047912080840126
0.0760463099265125,0.24845512747222354,0.36813773112595266,-0.03095497809130321
0.0759299526354918,0.24766652982453494,0.3795310046476903,-0.027802494960413204
0.075811005151269,0.2468654275057087,0.38934817626353063,-0.024584825032464508
0.07568924607125821,0.24605057753398582,0.39786564858220824,-0.021296322954354352
0.07556445197277299,0.2452207372270191,0.4053051826634357,-0.017931335422952
0.07543639735676687,0.24437466404982622,0.411845329054289,-0.0144842024399221
0.07530485464225728,0.2435111157723862,0.4176305777205801,-0.010949260155599383
0.07516959421508636,0.24262885095205808,0.42277855806894277,-0.007320845389961361
0.07503038453498304,0.24172662975715445,0.427385659722884,-0.003593301923950687
0.07488699230517008,0.24080321514889377,0.4315314089251457,0.0002390113419786788
0.07473918270899547,0.23985737443946495,0.4352818780490115,0.0041817102634641445
0.0745867197182505,0.23888788124410426,0.43869234868151075,0.008240373263794565
0.07442936647795467,0.23789351784477725,0.44180939963143884,0.012420526986248737
0.07426688577242142,0.2368730779821979,0.4446725515350527,0.016727629698108037
0.07409904057735563,0.23582537009145574,0.4473155686901064,0.02116705236674643
0.07392559470255439,0.23474922099435447,0.44976749494415447,0.025744057341650972
0.07374631352946347,0.2336434800585684,0.4520534823221363,0.030463774594164272
0.07356096484736901,0.23250702382988583,0.4541954573499289,0.03533117548948295
0.07336931979134523,0.2313387611389206,0.4562126596038855,0.04035104409369639
0.0731711538842241,0.23013763867777964,0.458122079156396,0.04552794605249999
0.07296624818377039,0.2289026470351074,0.4599388135679646,0.0508661951182755
0.07275439053492369,0.2276328271696706,0.4616763605191812,0.05636981744844316
0.07253537692538863,0.22632727729320057,0.46334685866937214,0.0620425138505486
0.07230901294100325,0.2249851601224745,0.4649612866380005,0.06788762020822503
0.07207511531519761,0.22360571044885508,0.4665296279230938,0.07390806638639091
0.0718335135644593,0.22218824296051534,0.46806100796008143,0.08010633398336986
0.07158405169908515,0.22073216023887454,0.4695638082583503,0.08648441337054247
0.07132658999562569,0.21923696083624172,0.4710457615755573,0.09304376053560193
0.07106100681438801,0.21770224732703258,0.47251403130460806,0.09978525432106278
0.07078720044218721,0.21612773421011008,0.4739752776392479,0.10670915472363107
0.07050509093733853,0.21451325552592806,0.475435712595382,0.11381506298877297
0.07021462195072425,0.2128587720391484,0.4769011455776611,0.12110188429598634
0.06991576249380498,0.21116437782661737,0.47837702086960276,0.12856779387947603
0.06960850862178193,0.2094303061022416,0.47986844817723073,0.13621020746298285
0.06929288499792653,0.20765693410560465,0.48138022715615314,0.14402575690209352
0.06896894630353165,0.2058447868807914,0.4829168666917223,0.15201027191869754
0.06863677845717986,0.20399453977676044,0.48448259957093803,0.1601587687767405
0.06829649960723055,0.2021070195114335,0.4860813930831083,0.16846544668301866
0.06794826086276866,0.2001832036592995,0.4877169560011112,0.17692369259894036
0.06759224673086038,0.19822421844711255,0.48939274233158914,0.18552609501792383
0.067228675231934,0.19623133477456814,0.4911119521698516,0.19426446709834266
0.06685779767050186,0.19420596241653934,0.49287752995650147,0.2031298793454076
0.06647989804527098,0.19214964241034024,0.4946921604067275,0.21211270181028496
0.06609529209087198,0.19006403768440946,0.4965582623612845,0.22120265552671803
0.06570432595283061,0.18795092204270558,0.4984779808016094,0.23038887264135732
0.0653073745077864,0.18581216768019757,0.5004531772662151,0.23965996442283122
0.06490483935198817,0.18364973146657634,0.5024854189121292,0.24900409606727603
0.06449714649239309,0.1814656402953982,0.5045759664754987,0.25840906696577826
0.06408474378575806,0.17926197585088027,0.5067257614027019,0.26786239487505537
0.06366809818142338,0.1770408591914669,0.5089354124463262,0.27735140224896215
0.06324769283245528,0.17480443558449435,0.5112051820472553,0.2868633028575437
0.06282402414686297,0.17255486004673443,0.5135349728547689,0.2963852867528892
0.06239759885515737,0.1702942840481241,0.5159243147699221,0.30590460164614963
0.06196893117207039,0.16802484381829186,0.518372352931242,0.31540862884365506
0.061538540128401265,0.16574865065602154,0.5208778370942817,0.3248849520546524
0.061106947143412395,0.16346778357974617,0.5234391128860125,0.33432141762773326
0.06067467389887632,0.1611842845733311,0.5260541154383382,0.34370618509158213
0.06024224056286886,0.15890015657753415,0.5287203659188937,0.3530277672583687
0.05981016439505822,0.15661736425720546,0.5314349714798726,0.36227505958009953
0.05937895874611027,0.15433783744201898,0.5341946291322739,0.37143735891127105
0.05894913244273966,0.15206347700069905,0.5369956340219056,0.38050437230290146
0.05852118952789231,0.14979616277226107,0.5398338925316858,0.38946621690933625
0.05809562930375386,0.14753776305079994,0.5427049405597104,0.3983134125042833
0.057672946605049194,0.1452901450109867,0.5456039672249003,0.4070368684511393
0.05725363221280198,0.14305518537783085,0.5485258441298941,0.41562786723109635
0.05683817330565028,0.14083478059331503,0.5514651601678789,0.42407804678142624
0.05642705383814161,0.13863085572013722,0.554416261698924,0.4323793839210427
0.05602075473405434,0.13644537135240317,0.5573732977467302,0.44052418103377056
0.05561975378826927,0.1342803278757761,0.5603302696867232,0.4485050579424492
0.05522452518315744,0.13213776653324458,0.5632810847178606,0.45631495054889537
0.054835538544498325,0.13001976690242076,0.5662196122437896,0.463947117354212
0.054453257486726435,0.12792844056822525,0.569139742142792,0.4713951544376206
0.0540781376264645,0.12586592097046773,0.5720354437901568,0.4786530188933056
0.05371062407511673,0.12383434960733866,0.5749008246194988,0.48571506014065646
0.05335114845372102,0.12183585897009633,0.5777301869766537,0.4925760579728633
0.053000125504166044,0.11987255275881394,0.5805180820367527,0.4992312657285968
0.05265794939815906,0.11794648407250553,0.5832593596208394,0.5056764565936496
0.052324989867142006,0.11605963237053007,0.5859492128629598,0.5119079707876828
0.052001588291207296,0.1142138800597165,0.58858321683484,0.5179227612804467
0.051688053892058904,0.11241098957123724,0.5911573604267543,0.5237184357147198
0.05138466017381274,0.11065258175369203,0.5936680709986053,0.5292932923831417
0.0510916417462567,0.10894011632931812,0.5961122315439493,0.5346463483948808
0.050809191648896544,0.10727487504566219,0.5984871903394022,0.539777358551436
0.050537459272072725,0.10565794801534868,0.6007907632712287,0.5446868238974849
0.050276548945254955,0.1040902235816857,0.6030212292299898,0.5493759893908947
0.050026519234186204,0.10257238188866179,0.6051773191344572,0.5538468306129967
0.0497873829596818,0.10110489217989052,0.6072581992821503,0.5581020298876598
0.049559107923312765,0.09968801371054489,0.6092634498220537,0.562144942571799
0.049341618300367145,0.09832180003557578,0.6111930392054379,0.5659795546035978
0.049134796639514255,0.09700610634079819,0.613047295493653,0.5696104326373607
0.048938486392202045,0.09574059941255887,0.6148268753917405,0.5730426682523748
0.0487524948833606,0.0945247697969507,0.6165327318378316,0.5762818177994198
0.04857659662844815,0.09335794567929054,0.6181660809163331,0.5793338394498984
0.048410536899936706,0.09223930801596482,0.6197283687837898,0.5822050289497966
0.0482540354484774,0.09116790647041266,0.6212212392061073,0.5849019554661232
0.0481067902894941,0.09014267573876018,0.6226465022097334,0.5874313987610915
0.047968481474078214,0.08916245189460145,0.6240061042520647,0.5898002887520495
0.04783877477300915,0.08822598843275133,0.625302100222612,0.5920156483253546
0.04771732521376406,0.08733197174512687,0.6265366274978548,0.5940845400805614
0.047603780421846126,0.08647903581538492,0.627711882193064,0.5960140174960291
0.04749778372909932,0.08566577597032314,0.6288300976839113,0.5978110808348455
0.04739897702243813,0.08489076157362417,0.6298935254105676,0.5994826379554772
0.047307003316291646,0.08415254759024555,0.6309044179272996,0.601035470057323
0.04722150904080816,0.08344968498686776,0.6318650141208381,0.6024762022788615
0.0471421460453875,0.08278072996520021,0.6327775264903955,0.6038112789750085
0.04706857332334622,0.08214425205051812,0.6336441303601051,0.605046943429972
0.04700045846852278,0.08153884107806057,0.6344669548801406,0.606189221710264
0.04693747887844212,0.08096311313507236,0.635248075664306,0.607243910328042
0.04687932272141605,0.0804157155271249,0.6359895089087606,0.6082165673647784
0.046825689686762616,0.07989533084432822,0.6366932068375404,0.6091125066974299
0.046776291538322974,0.07940068020678637,0.6373610543249446,0.6099367949714773
0.04673085249178452,0.07893052576982448,0.6379948665514861,0.6106942509750499
0.046689109436100586,0.0784836725685651,0.638596387558705,0.6113894470842276
0.04665081201864851,0.07805896977882362,0.6391672895777699,0.6120267124697936
0.04661572261281706,0.07765531146762286,0.6397091730169229,0.6126101377784496
0.046583616185519074,0.07727163690198041,0.6402235670035911,0.6131435810261892
0.04655428008080533,0.07690693047960287,0.6407119303871757,0.6136306744664999
0.04652751373433811,0.07656022133970009,0.6411756531188684,0.6140748322212259
0.0465031283320521,0.0762305827067247,0.6416160579343487,0.6144792584861558
0.04648094642490438,0.07591713101443762,0.6420344022744444,0.6148469561466426
0.04646080151023962,0.07561902485251003,0.6424318803871456,0.6151807356603419
0.046442537588988496,0.07533546377293879,0.6428096255620845,0.6154832240842902
0.046426008706690496,0.07506568698891704,0.6431687124556658,0.6157568741420583
0.04641107848520329,0.0748089719945472,0.6435101594712432,0.6160039732433756
0.04639761965092162,0.07456463312982822,0.6438349311644183,0.6162266523837243
0.04638551356440038,0.07433202011184993,0.6441439406485229,0.6164268948646303
0.046374649755433935,0.07411051654990064,0.6444380519796545,0.6166065447872432
0.04636492546690185,0.07389953845934663,0.644718082504627,0.6167673152820635
0.046356245210038116,0.07369853278664504,0.6449848051583513,0.6169107964465836
0.046348520333205516,0.07350697595559412,0.6452389507001417,0.617038462970365
0.04634166860576479,0.07332437244301916,0.6454812098809465,0.617151681433578
0.04633561381819806,0.07315025339037241,0.6457122355354522,0.6172517172706597
0.04633028539928485,0.07298417525628963,0.6459326445949608,0.6173397413953687
0.04632561805081995,0.07282571851388428,0.6461430200183402,0.6174168364874122
0.046321551400104966,0.07267448639549916,0.6463439126395798,0.6174840029439981
0.04631802967023228,0.0725301036867381,0.6465358429316264,0.6175421645022199
0.046315001368001776,0.07239221557081639,0.6467193026868171,0.6175921735402856
0.04631241898917413,0.07226048652368425,0.6468947566151851,0.6176348160671062
0.04631023874064562,0.07213459925979927,0.6470626438621506,0.6176708164110717
0.04630842027904648,0.07201425372804791,0.6472233794477716,0.6177008416196346
0.04630692646519531,0.07189916615693821,0.6473773556299395,0.617725505581983
0.04630572313379464,0.0717890681479301,0.6475249431941688,0.6177453728874212
0.046304778877720595,0.07168370581556267,0.6476664926727584,0.6177609624322502
0.046304064846235685,0.0715828389728499,0.6478023354963092,0.617772750788004
0.046303554556448905,0.07148624036034151,0.6479327850805577,0.6177811753437056
0.04630322371734136,0.07139369491712902,0.6480581378514634,0.6177866372346681
0.046303050065684144,0.07130499909204462,0.6481786742116621,0.6177895040700229
0.04630301321318622,0.07121996019327861,0.6482946594511019,0.6177901124708034
0.04630309450422584,0.0711383957746337,0.6484063446048479,0.6177887704300062
0.04630327688353652,0.07106013305663246,0.6485139672608218,0.6177857595056344
0.04630354477324612,0.07098500838076914,0.6486177523201977,0.6177813368571751
0.04630388395868285,0.07091286669516546,0.6487179127131072,0.6177757371356136
0.04630428148239567,0.07084356107000495,0.6488146500721729,0.6177691742364642
0.0463047255458568,0.07077695224112902,0.6489081553662237,0.6177618429248923
0.046305205418341204,0.07071290818024577,0.6489986094966285,0.6177539203415119
0.046305711352506246,0.07065130369027647,0.6490861838583072,0.617745567396917
0.04630623450621864,0.07059202002441528,0.6491710408675767,0.6177369300625878
0.046306766870200085,0.07053494452753227,0.6492533344588304,0.6177281405653705
0.046307301201092,0.07047997029864335,0.6493332105518642,0.6177193184922316
0.04630783095955886,0.07042699587320211,0.6494108074916682,0.6177105718116482
0.04630835025307597,0.07037592492405026,0.6494862564623476,0.6177019978175438
0.046308853783068434,0.07032666597991889,0.6495596818767041,0.6176936840013243
0.04630933679608982,0.07027913216043345,0.6496312017430709,0.6176857088571901
0.04630979503874828,0.07023324092662828,0.6497009280106604,0.6176781426255811
0.04631022471610895,0.07018891384604367,0.6497689668948439,0.6176710479792513
0.046310622453317164,0.07014607637151563,0.6498354191835729,0.6176644806562057
0.046310985260206404,0.07010465763283427,0.6499003805260556,0.6176584900434077
0.04631131049866959,0.07006459024048302,0.64996394170485,0.6176531197149179
0.046311595852589586,0.07002581010073619,0.6500261888923379,0.6176484079278386
0.04631183930013516,0.06998825624140317,0.6500872038925373,0.6176443880792638
0.04631203908824765,0.06995187064759088,0.6501470643692329,0.6176410891271196
0.04631219370915148,0.06991659810686213,0.6502058440611114,0.6176385359776473
0.04631230187873598,0.06988238606322282,0.650263612984873,0.6176367498420454
0.04631236251666513,0.06984918447939337,0.6503204376268837,0.617635748564635
0.04631237472808624,0.06981694570687848,0.6503763811242013,0.617635546924673
0.046312337786811056,0.0697856243633368,0.6504315034354952,0.6176361569139008
0.046312251119860155,0.06975517721683316,0.6504858615026184,0.6176375879916218
0.04631211429326284,0.0697255630765418,0.6505395094032169,0.6176398473190883
0.046311926999016324,0.06969674268951558,0.6505924984950567,0.6176429399747778
0.046311689043114945,0.06966867864316251,0.6506448775525187,0.6176468691520339
0.04631140033456472,0.06964133527307804,0.6506966928956519,0.6176516363404599
0.04631106087530719,0.06961467857591834,0.6507479885123968,0.6176572414923243
0.04631067075098176,0.06958867612701992,0.6507988061741622,0.6176636831751386
0.04631023012245972,0.06956329700247242,0.6508491855453384,0.6176709587115116
0.04630973921808934,0.06953851170538902,0.650899164286985,0.617679064307274
0.04630919832659669,0.0695142920961286,0.6509487781550699,0.6176879951687906
0.04630860779058948,0.06949061132623435,0.6509980610935708,0.6176977456103225
0.04630796800061557,0.0694674437758706,0.6510470453227458,0.6177083091522386
0.04630727938973355,0.0694447649945629,0.6510957614228031,0.6177196786107785
0.04630654242855272,0.06942255164504275,0.6511442384133143,0.6177318461800678
0.046305757620705594,0.0694007814500179,0.65119250382851,0.6177448035069946
0.04630492549871844,0.0693794331417086,0.6512405837887694,0.6177585417595164
0.04630404662024717,0.06935848641398543,0.6512885030684944,0.6177730516889337
0.046303121564648934,0.06933792187696194,0.6513362851605252,0.6177883236866204
0.04630215092986272,0.06931772101390475,0.6513839523373876,0.6178043478356519
0.04630113532957379,0.06929786614033762,0.6514315257093981,0.6178211139577436
0.046300075390637345,0.06927834036520106,0.6514790252799737,0.6178386116559078
0.046298971750742435,0.06925912755397318,0.6515264699981408,0.6178568303531402
0.046297825056293845,0.06924021229362443,0.6515738778084976,0.617875759327505
0.04629663596049627,0.06922157985932492,0.651621265698711,0.6178953877438764
0.046295405121621794,0.0692032161827897,0.6516686497447202,0.6179157046826482
0.04629413320144713,0.06918510782218969,0.6517160451537182,0.6179366991656403
0.0462928208638452,0.06916724193353012,0.6517634663050771,0.6179583601794487
0.046291468773518606,0.06914960624342821,0.6518109267893138,0.6179806766964516
0.04629007759486305,0.06913218902320976,0.651858439445154,0.6180036376936652
0.04628864799094913,0.06911497906425645,0.6519060163948699,0.6180272321696397
0.046287180622612736,0.0690979656545352,0.6519536690779033,0.6180514491595606
0.04628567614764529,0.06908113855625775,0.652001408282936,0.6180762777486954
0.04628413522007304,0.06906448798458961,0.6520492441783869,0.6181017070843664
0.04628255848952093,0.06904800458738312,0.6520971863415536,0.6181277263865244
0.04628094660065102,0.06903167942586083,0.6521452437863275,0.6181543249570868
0.04627930019266881,0.06901550395620028,0.6521934249896428,0.6181814921881508
0.046277619898893785,0.06899947001198989,0.6522417379166978,0.6182092175691433
0.04627590634638625,0.06898356978749949,0.6522901900449832,0.6182374906930386
0.046274160155625584,0.06896779582172194,0.6523387883872397,0.6182663012617224
0.046272381940236196,0.06895214098316099,0.6523875395133192,0.6182956390905654
0.0462705723067559,0.06893659845531064,0.652436449571052,0.6183254941122949
0.04626873185444345,0.06892116172280935,0.6524855243061743,0.6183558563802156
0.046266861175120216,0.06890582455821814,0.6525347690813298,0.618386716070864
0.04626496085304513,0.0688905810094115,0.6525841888942021,0.6184180634861124
0.04626303146481633,0.06887542538752663,0.6526337883948288,0.6184498890548265
0.046261073579300524,0.06886035225547181,0.6526835719021337,0.6184821833340668
0.04625908775758427,0.06884535641694273,0.6527335434196961,0.6185149370099228
0.04625707455294707,0.06883043290593828,0.652783706650819,0.6185481408979864
0.04625503451085217,0.06881557697673987,0.6528340650129096,0.6185817859435307
0.04625296816895578,0.06880078409434878,0.6528846216512254,0.6186158632213825
0.04625087605712916,0.06878604992533492,0.6529353794519733,0.61865036393558
0.04624875869749588,0.06877137032910514,0.6529863410548652,0.6186852794187803
0.0462466166044799,0.06875674134955043,0.6530375088650582,0.6187206011314841
0.04624445028486429,0.06874215920706386,0.653088885064595,0.6187563206610847
0.04624226023785942,0.06872762029091223,0.6531404716233323,0.6187924297207585
0.04624004695517888,0.06871312115193917,0.653192270309349,0.6188289201482272
0.04623781092112264,0.06869865849559145,0.6532442826989399,0.6188657839043983
0.0462355526126663,0.06868422917524844,0.6532965101860954,0.618903013071905
0.046233272499555673,0.06866983018584509,0.6533489539916337,0.6189405998535549
0.04623097104440557,0.06865545865776825,0.6534016151718787,0.6189785365707109
0.04622864870280244,0.0686411118510217,0.6534544946269406,0.6190168156616052
0.046226305923410475,0.06862678714964503,0.6535075931086701,0.6190554296795958
0.04622394314807978,0.06861248205636998,0.6535609112282271,0.6190943712913892
0.04622156081195701,0.06859819418751341,0.6536144494633235,0.6191336332752195
0.0462191593435974,0.06858392126808562,0.6536682081651286,0.6191732085190049
0.046216739165077764,0.06856966112711178,0.6537221875648965,0.6192130900184878
0.04621430069211082,0.06855541169315578,0.6537763877802484,0.6192532708753503
0.04621184433415938,0.068541170990034,0.6538308088212395,0.6192937442953351
0.04620937049455085,0.06852693713271357,0.6538854505960957,0.6193345035863561
0.04620687957059175,0.06851270832338684,0.6539403129167213,0.6193755421566112
0.04620437195368194,0.06849848284771615,0.6539953955039589,0.6194168535126983
0.04620184802942777,0.0684842590712335,0.6540506979926071,0.6194584312577491
0.04619930817775518,0.06847003543590059,0.6541062199362249,0.6195002690895623
0.046196752773020856,0.0684558104568087,0.6541619608116872,0.6195423607987695
0.04619418218412381,0.06844158271902846,0.6542179200235865,0.619584700266993
0.046191596774613944,0.06842735087458383,0.6542740969083924,0.6196272814650529
0.04618899690280091,0.06841311363956203,0.6543304907384461,0.61967009845117
0.046186382921860364,0.06839886979134281,0.6543871007257502,0.6197131453692102
0.04618375517993941,0.06838461816594703,0.6544439260256244,0.6197564164469422
0.0461811140202606,0.06837035765550037,0.654500965740153,0.6197999059943193
0.046178459781223584,0.06835608720579923,0.6545582189215052,0.6198436084017993
0.046175792796505695,0.06834180581398416,0.6546156845750912,0.6198875181386814
0.046173113395160566,0.06832751252631084,0.6546733616625616,0.6199316297514759
0.04617042190171558,0.0683132064360182,0.6547312491047003,0.6199759378622935
0.04616771863626648,0.06829888668128223,0.6547893457841472,0.6200204371672793
0.04616500391457158,0.06828455244326286,0.6548476505480186,0.6200651224350553
0.0461622780481429,0.06827020294422735,0.6549061622104003,0.6201099885052119
0.04615954134433637,0.06825583744575757,0.6549648795547113,0.6201550302868164
0.04615679410644027,0.06824145524703501,0.6550238013359727,0.6202002427569482
0.04615403663376164,0.06822705568319637,0.6550829262829646,0.6202456209592692
0.04615126922171042,0.06821263812375317,0.6551422531002672,0.6202911600026308
0.04614849216188352,0.06819820197109588,0.6552017804702363,0.6203368550596825
0.04614570574214501,0.06818374665903999,0.6552615070548363,0.6203827013655425
0.046142910246706345,0.06816927165145122,0.6553214314974358,0.6204286942164712
0.0461401059562042,0.06815477644092252,0.6553815524244698,0.6204748289685799
0.04613729314777686,0.06814026054750838,0.6554418684470583,0.6205211010365663
0.04613447209513837,0.06812572351751071,0.6555023781625199,0.6205675058924867
0.046131643068651966,0.06811116492232198,0.6555630801558232,0.620614039064537
0.04612880633540182,0.06809658435731644,0.6556239730009521,0.6206606961358662
0.046125962159262665,0.06808198144078721,0.6556850552622325,0.6207074727434201
0.046123110800967995,0.06806735581292638,0.6557463254955376,0.6207543645768122
0.04612025251817785,0.06805270713486006,0.6558077822494903,0.6208013673771993
0.04611738756554345,0.06803803508771102,0.65586942406657,0.6208484769362093
0.04611451619477206,0.06802333937171359,0.6559312494841613,0.6208956890948661
0.046111638654689306,0.06800861970536025,0.6559932570355591,0.6209429997425562
0.046108755191300456,0.06799387582458517,0.656055445250918,0.6209904048160105
0.04610586604785103,0.06797910748199147,0.6561178126581381,0.6210379002983006
0.046102971464885165,0.06796431444610043,0.6561803577837206,0.6210854822178695
0.04610007168030295,0.06794949650064158,0.6562430791535553,0.6211331466475797
0.04609716692941741,0.06793465344387375,0.6563059752936911,0.6211808897037683
0.04609425744500892,0.06791978508793198,0.6563690447310232,0.6212287075453428
0.04609134345737948,0.06790489125820648,0.6564322859939966,0.6212765963728806
0.04608842519440529,0.06788997179274721,0.6564956976132025,0.621324552427756
0.04608550288158884,0.06787502654169941,0.6565592781219822,0.621372571991275
0.04608257674210893,0.06786005536675643,0.6566230260569901,0.6214206513838446
0.046079646996870775,0.06784505814064608,0.6566869399587187,0.6214687869641403
0.046076713864553975,0.06783003474663149,0.6567510183719697,0.6215169751283101
0.046073777561660464,0.06781498507804265,0.6568152598463206,0.6215652123091764
0.046070838302560785,0.06779990903782279,0.6568796629365619,0.6216134949754681
0.04606789629954003,0.06778480653810097,0.65694422620307,0.6216618196310575
0.04606495176284217,0.06776967749977957,0.6570089482121937,0.621710182814222
0.04606200490071376,0.06775452185214116,0.6570738275366123,0.621758581096919
0.046059055919447145,0.06773933953247846,0.6571388627556198,0.621807011084067
0.0460561050234224,0.06772413048573657,0.6572040524554399,0.6218554694128487
0.046053152415148436,0.0677088946641738,0.6572693952294885,0.6219039527520271
0.04605019829530351,0.06769363202703928,0.6573348896786331,0.6219524578012716
0.04604724286277459,0.06767834254026245,0.6574005344114096,0.6220009812905041
0.04604428631469644,0.06766302617616288,0.6574663280442296,0.622049519979248
0.046041328846489905,0.06764768291317141,0.657532269201577,0.6220980706559918
0.04603837065189871,0.06763231273556161,0.6575983565161678,0.6221466301375768
0.04603541192302622,0.06761691563319766,0.657664588629104,0.6221951952685851
0.04603245285037202,0.06760149160129861,0.6577309641900057,0.6222437629207316
0.04602949362286661,0.06758604064020687,0.6577974818571488,0.6222923299922858
0.046026534427905774,0.06757056275516929,0.6578641402975389,0.6223408934074997
0.04602357545138505,0.06755505795613556,0.6579309381870213,0.6223894501160347
0.04602061687773311,0.06753952625756218,0.657997874210348,0.6224379970924059
0.046017658889944024,0.06752396767822592,0.65806494706124,0.6224865313354436
0.046014701669609616,0.06750838224104856,0.658132155442443,0.6225350498677561
0.046011745396950916,0.0674927699729309,0.6581994980657482,0.6225835497352048
0.04600879025084934,0.06747713090459705,0.6582669736520397,0.6226320280063856
0.04600583640887666,0.06746146507044283,0.6583345809312859,0.622680481772129
0.04600288404732505,0.06744577250839587,0.6584023186425703,0.6227289081450007
0.04599993334123662,0.0674300532597851,0.6584701855340658,0.6227773042588076
0.045996984464431484,0.06741430736921016,0.6585381803630206,0.6228256672681324
0.04599403758953672,0.06739853488442772,0.6586063018957473,0.6228739943478492
0.0459910928880139,0.06738273585623919,0.6586745489075807,0.6229222826926656
0.04598815053018599,0.06736691033838314,0.6587429201828389,0.6229705295166739
